#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2006-04-20 12:52:53 EDT
#
# This file contains published daily mean streamflow data.
#
# Further Descriptions of the dv_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#dv_cd
#
#
# This information includes the following fields:
#
#  agency_cd   Agency Code
#  site_no     USGS station number
#  dv_dt       date of daily mean streamflow
#  dv_va       daily mean streamflow value, in cubic-feet per-second
#  dv_cd       daily mean streamflow value qualification code
#
# Sites in this file include:
#  USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA
#
#
agency_cd	site_no	dv_dt	dv_va	dv_cd
5s	15s	10d	12n	3s
USGS	01100000	1995-03-16	11600	
USGS	01100000	1995-03-17	12900	
USGS	01100000	1995-03-18	14600	
USGS	01100000	1995-03-19	16000	
USGS	01100000	1995-03-20	16000	
USGS	01100000	1995-03-21	15100	
USGS	01100000	1995-03-22	15600	
USGS	01100000	1995-03-23	18400	
USGS	01100000	1995-03-24	18100	
USGS	01100000	1995-03-25	15600	
USGS	01100000	1995-03-26	13100	
USGS	01100000	1995-03-27	11700	
USGS	01100000	1995-03-28	10600	
USGS	01100000	1995-03-29	9280	
USGS	01100000	1995-03-30	9030	
USGS	01100000	1995-03-31	9020	
USGS	01100000	1995-04-01	8690	
USGS	01100000	1995-04-02	8480	
USGS	01100000	1995-04-03	8370	
USGS	01100000	1995-04-04	6460	
USGS	01100000	1995-04-05	7580	
USGS	01100000	1995-04-06	7230	
USGS	01100000	1995-04-07	6590	
USGS	01100000	1995-04-08	6820	
USGS	01100000	1995-04-09	6300	
USGS	01100000	1995-04-10	7200	
USGS	01100000	1995-04-11	7230	
USGS	01100000	1995-04-12	5210	
USGS	01100000	1995-04-13	5350	
USGS	01100000	1995-04-14	7090	
USGS	01100000	1995-04-15	7680	
USGS	01100000	1995-04-16	7360	
USGS	01100000	1995-04-17	6510	
USGS	01100000	1995-04-18	5980	
USGS	01100000	1995-04-19	6440	
USGS	01100000	1995-04-20	6370	
USGS	01100000	1995-04-21	6950	
USGS	01100000	1995-04-22	7290	
USGS	01100000	1995-04-23	8110	
USGS	01100000	1995-04-24	8970	
USGS	01100000	1995-04-25	7560	
USGS	01100000	1995-04-26	6670	
USGS	01100000	1995-04-27	6470	
USGS	01100000	1995-04-28	6020	
USGS	01100000	1995-04-29	6170	
USGS	01100000	1995-04-30	6220	
USGS	01100000	1995-05-01	6480	
USGS	01100000	1995-05-02	6500	
USGS	01100000	1995-05-03	6290	
USGS	01100000	1995-05-04	4660	
USGS	01100000	1995-05-05	5190	
USGS	01100000	1995-05-06	5160	
USGS	01100000	1995-05-07	4860	
USGS	01100000	1995-05-08	4350	
USGS	01100000	1995-05-09	3770	
USGS	01100000	1995-05-10	3820	
USGS	01100000	1995-05-11	3700	
USGS	01100000	1995-05-12	4880	
USGS	01100000	1995-05-13	5940	
USGS	01100000	1995-05-14	6460	
USGS	01100000	1995-05-15	6800	
USGS	01100000	1995-05-16	8050	
USGS	01100000	1995-05-17	9560	
USGS	01100000	1995-05-18	10400	
USGS	01100000	1995-05-19	9100	
USGS	01100000	1995-05-20	8160	
USGS	01100000	1995-05-21	8010	
USGS	01100000	1995-05-22	6800	
USGS	01100000	1995-05-23	6180	
USGS	01100000	1995-05-24	6190	
USGS	01100000	1995-05-25	5950	
USGS	01100000	1995-05-26	5410	
USGS	01100000	1995-05-27	5280	
USGS	01100000	1995-05-28	4720	
USGS	01100000	1995-05-29	4570	
USGS	01100000	1995-05-30	4750	
USGS	01100000	1995-05-31	6400	
USGS	01100000	1995-06-01	6300	
USGS	01100000	1995-06-02	5260	
USGS	01100000	1995-06-03	4680	
USGS	01100000	1995-06-04	4720	
USGS	01100000	1995-06-05	4950	
USGS	01100000	1995-06-06	5180	
USGS	01100000	1995-06-07	4650	
USGS	01100000	1995-06-08	4450	
USGS	01100000	1995-06-09	3160	
USGS	01100000	1995-06-10	3760	
USGS	01100000	1995-06-11	3360	
USGS	01100000	1995-06-12	3770	
USGS	01100000	1995-06-13	3310	
USGS	01100000	1995-06-14	3680	
USGS	01100000	1995-06-15	3350	
USGS	01100000	1995-06-16	3540	
USGS	01100000	1995-06-17	3310	
USGS	01100000	1995-06-18	5570	
USGS	01100000	1995-06-19	3460	
USGS	01100000	1995-06-20	2500	
USGS	01100000	1995-06-21	1250	
USGS	01100000	1995-06-22	1290	
USGS	01100000	1995-06-23	1200	
USGS	01100000	1995-06-24	1440	
USGS	01100000	1995-06-25	1420	
USGS	01100000	1995-06-26	1490	
USGS	01100000	1995-06-27	2010	
USGS	01100000	1995-06-28	1620	
USGS	01100000	1995-06-29	1350	
USGS	01100000	1995-06-30	1260	
USGS	01100000	1995-07-01	1340	
USGS	01100000	1995-07-02	1150	
USGS	01100000	1995-07-03	1500	
USGS	01100000	1995-07-04	1360	
USGS	01100000	1995-07-05	1510	
USGS	01100000	1995-07-06	1270	
USGS	01100000	1995-07-07	1090	
USGS	01100000	1995-07-08	1050	
USGS	01100000	1995-07-09	1150	
USGS	01100000	1995-07-10	1140	
USGS	01100000	1995-07-11	1780	
USGS	01100000	1995-07-12	1550	
USGS	01100000	1995-07-13	856	
USGS	01100000	1995-07-14	1270	
USGS	01100000	1995-07-15	1110	
USGS	01100000	1995-07-16	982	
USGS	01100000	1995-07-17	1240	
USGS	01100000	1995-07-18	1780	
USGS	01100000	1995-07-19	2370	
USGS	01100000	1995-07-20	2160	
USGS	01100000	1995-07-21	1710	
USGS	01100000	1995-07-22	1450	
USGS	01100000	1995-07-23	1490	
USGS	01100000	1995-07-24	1620	
USGS	01100000	1995-07-25	1830	
USGS	01100000	1995-07-26	1510	
USGS	01100000	1995-07-27	2250	
USGS	01100000	1995-07-28	2460	
USGS	01100000	1995-07-29	2940	
USGS	01100000	1995-07-30	3800	
USGS	01100000	1995-07-31	3580	
USGS	01100000	1995-08-01	2420	
USGS	01100000	1995-08-02	2310	
USGS	01100000	1995-08-03	2060	
USGS	01100000	1995-08-04	2750	
USGS	01100000	1995-08-05	2740	
USGS	01100000	1995-08-06	3600	
USGS	01100000	1995-08-07	5190	
USGS	01100000	1995-08-08	5910	
USGS	01100000	1995-08-09	4950	
USGS	01100000	1995-08-10	2990	
USGS	01100000	1995-08-11	2590	
USGS	01100000	1995-08-12	1700	
USGS	01100000	1995-08-13	2110	
USGS	01100000	1995-08-14	1970	
USGS	01100000	1995-08-15	2190	
USGS	01100000	1995-08-16	1890	
USGS	01100000	1995-08-17	1600	
USGS	01100000	1995-08-18	1290	
USGS	01100000	1995-08-19	955	
USGS	01100000	1995-08-20	1070	
USGS	01100000	1995-08-21	1420	
USGS	01100000	1995-08-22	1110	
USGS	01100000	1995-08-23	888	
USGS	01100000	1995-08-24	975	
USGS	01100000	1995-08-25	867	
USGS	01100000	1995-08-26	882	
USGS	01100000	1995-08-27	887	
USGS	01100000	1995-08-28	1450	
USGS	01100000	1995-08-29	1320	
USGS	01100000	1995-08-30	981	
USGS	01100000	1995-08-31	980	
USGS	01100000	1995-09-01	908	
USGS	01100000	1995-09-02	741	
USGS	01100000	1995-09-03	866	
USGS	01100000	1995-09-04	1050	
USGS	01100000	1995-09-05	2490	
USGS	01100000	1995-09-06	726	
USGS	01100000	1995-09-07	780	
USGS	01100000	1995-09-08	739	
USGS	01100000	1995-09-09	807	
USGS	01100000	1995-09-10	649	
USGS	01100000	1995-09-11	602	
USGS	01100000	1995-09-12	728	
USGS	01100000	1995-09-13	609	
USGS	01100000	1995-09-14	520	
USGS	01100000	1995-09-15	533	
USGS	01100000	1995-09-16	507	
USGS	01100000	1995-09-17	623	
USGS	01100000	1995-09-18	550	
USGS	01100000	1995-09-19	813	
USGS	01100000	1995-09-20	926	
USGS	01100000	1995-09-21	860	
USGS	01100000	1995-09-22	1540	
USGS	01100000	1995-09-23	1320	
USGS	01100000	1995-09-24	1960	
USGS	01100000	1995-09-25	1510	
USGS	01100000	1995-09-26	1550	
USGS	01100000	1995-09-27	1400	
USGS	01100000	1995-09-28	1010	
USGS	01100000	1995-09-29	1020	
USGS	01100000	1995-09-30	668	
USGS	01100000	1995-10-01	874	
USGS	01100000	1995-10-02	894	
USGS	01100000	1995-10-03	944	
USGS	01100000	1995-10-04	847	
USGS	01100000	1995-10-05	1680	
USGS	01100000	1995-10-06	3860	
USGS	01100000	1995-10-07	4790	
USGS	01100000	1995-10-08	5140	
USGS	01100000	1995-10-09	4380	
USGS	01100000	1995-10-10	3500	
USGS	01100000	1995-10-11	3300	
USGS	01100000	1995-10-12	2470	
USGS	01100000	1995-10-13	2610	
USGS	01100000	1995-10-14	2510	
USGS	01100000	1995-10-15	3860	
USGS	01100000	1995-10-16	4210	
USGS	01100000	1995-10-17	4770	
USGS	01100000	1995-10-18	3620	
USGS	01100000	1995-10-19	3380	
USGS	01100000	1995-10-20	3070	
USGS	01100000	1995-10-21	3330	
USGS	01100000	1995-10-22	6210	
USGS	01100000	1995-10-23	17400	
USGS	01100000	1995-10-24	23300	
USGS	01100000	1995-10-25	16300	
USGS	01100000	1995-10-26	11500	
USGS	01100000	1995-10-27	7610	
USGS	01100000	1995-10-28	10800	
USGS	01100000	1995-10-29	18000	
USGS	01100000	1995-10-30	26900	
USGS	01100000	1995-10-31	23200	
USGS	01100000	1995-11-01	20300	
USGS	01100000	1995-11-02	16700	
USGS	01100000	1995-11-03	16900	
USGS	01100000	1995-11-04	18600	
USGS	01100000	1995-11-05	17600	
USGS	01100000	1995-11-06	15000	
USGS	01100000	1995-11-07	12800	
USGS	01100000	1995-11-08	12400	
USGS	01100000	1995-11-09	13100	
USGS	01100000	1995-11-10	13500	
USGS	01100000	1995-11-11	12500	
USGS	01100000	1995-11-12	12400	
USGS	01100000	1995-11-13	21000	
USGS	01100000	1995-11-14	29800	
USGS	01100000	1995-11-15	31000	
USGS	01100000	1995-11-16	32100	
USGS	01100000	1995-11-17	31900	
USGS	01100000	1995-11-18	27800	
USGS	01100000	1995-11-19	22800	
USGS	01100000	1995-11-20	19600	
USGS	01100000	1995-11-21	17300	
USGS	01100000	1995-11-22	15500	
USGS	01100000	1995-11-23	14000	
USGS	01100000	1995-11-24	13300	
USGS	01100000	1995-11-25	12400	
USGS	01100000	1995-11-26	11700	
USGS	01100000	1995-11-27	10000	
USGS	01100000	1995-11-28	10600	
USGS	01100000	1995-11-29	10300	
USGS	01100000	1995-11-30	9190	
USGS	01100000	1995-12-01	8200	
USGS	01100000	1995-12-02	8760	
USGS	01100000	1995-12-03	8270	
USGS	01100000	1995-12-04	8250	
USGS	01100000	1995-12-05	7900	
USGS	01100000	1995-12-06	6190	
USGS	01100000	1995-12-07	7760	
USGS	01100000	1995-12-08	6970	
USGS	01100000	1995-12-09	6410	
USGS	01100000	1995-12-10	6880	
USGS	01100000	1995-12-11	6580	
USGS	01100000	1995-12-12	6300	
USGS	01100000	1995-12-13	6240	
USGS	01100000	1995-12-14	5850	
USGS	01100000	1995-12-15	6100	
USGS	01100000	1995-12-16	6400	
USGS	01100000	1995-12-17	6540	
USGS	01100000	1995-12-18	6450	
USGS	01100000	1995-12-19	5870	
USGS	01100000	1995-12-20	5960	
USGS	01100000	1995-12-21	6680	
USGS	01100000	1995-12-22	5910	
USGS	01100000	1995-12-23	6160	
USGS	01100000	1995-12-24	6140	
USGS	01100000	1995-12-25	5900	
USGS	01100000	1995-12-26	5760	
USGS	01100000	1995-12-27	5680	
USGS	01100000	1995-12-28	5630	
USGS	01100000	1995-12-29	5290	
USGS	01100000	1995-12-30	5350	
USGS	01100000	1995-12-31	5490	
USGS	01100000	1996-01-01	5390	
USGS	01100000	1996-01-02	5330	
USGS	01100000	1996-01-03	4960	
USGS	01100000	1996-01-04	4210	
USGS	01100000	1996-01-05	4800	e
USGS	01100000	1996-01-06	5800	e
USGS	01100000	1996-01-07	4800	e
USGS	01100000	1996-01-08	4700	e
USGS	01100000	1996-01-09	5400	e
USGS	01100000	1996-01-10	5000	e
USGS	01100000	1996-01-11	5100	e
USGS	01100000	1996-01-12	5100	e
USGS	01100000	1996-01-13	4800	e
USGS	01100000	1996-01-14	5440	
USGS	01100000	1996-01-15	5200	e
USGS	01100000	1996-01-16	5000	e
USGS	01100000	1996-01-17	4700	e
USGS	01100000	1996-01-18	4800	e
USGS	01100000	1996-01-19	7130	
USGS	01100000	1996-01-20	13600	
USGS	01100000	1996-01-21	29200	
USGS	01100000	1996-01-22	33400	
USGS	01100000	1996-01-23	27100	
USGS	01100000	1996-01-24	22800	
USGS	01100000	1996-01-25	24100	
USGS	01100000	1996-01-26	26500	
USGS	01100000	1996-01-27	27800	
USGS	01100000	1996-01-28	36200	
USGS	01100000	1996-01-29	42500	
USGS	01100000	1996-01-30	39700	
USGS	01100000	1996-01-31	33800	
USGS	01100000	1996-02-01	28300	
USGS	01100000	1996-02-02	23000	
USGS	01100000	1996-02-03	18800	
USGS	01100000	1996-02-04	16000	
USGS	01100000	1996-02-05	13500	
USGS	01100000	1996-02-06	12500	e
USGS	01100000	1996-02-07	12000	e
USGS	01100000	1996-02-08	11800	
USGS	01100000	1996-02-09	11900	
USGS	01100000	1996-02-10	12200	
USGS	01100000	1996-02-11	11000	
USGS	01100000	1996-02-12	11300	
USGS	01100000	1996-02-13	9520	
USGS	01100000	1996-02-14	9100	e
USGS	01100000	1996-02-15	8500	e
USGS	01100000	1996-02-16	8000	e
USGS	01100000	1996-02-17	7700	e
USGS	01100000	1996-02-18	7800	e
USGS	01100000	1996-02-19	7700	e
USGS	01100000	1996-02-20	8030	
USGS	01100000	1996-02-21	9500	
USGS	01100000	1996-02-22	13700	
USGS	01100000	1996-02-23	21300	
USGS	01100000	1996-02-24	26400	
USGS	01100000	1996-02-25	28500	
USGS	01100000	1996-02-26	29300	
USGS	01100000	1996-02-27	26300	
USGS	01100000	1996-02-28	22500	
USGS	01100000	1996-02-29	20300	
USGS	01100000	1996-03-01	19100	
USGS	01100000	1996-03-02	17400	
USGS	01100000	1996-03-03	15300	
USGS	01100000	1996-03-04	14000	
USGS	01100000	1996-03-05	13300	
USGS	01100000	1996-03-06	11900	
USGS	01100000	1996-03-07	11700	
USGS	01100000	1996-03-08	11200	
USGS	01100000	1996-03-09	10500	
USGS	01100000	1996-03-10	10600	
USGS	01100000	1996-03-11	10500	
USGS	01100000	1996-03-12	9990	
USGS	01100000	1996-03-13	10100	
USGS	01100000	1996-03-14	10200	
USGS	01100000	1996-03-15	10600	
USGS	01100000	1996-03-16	12100	
USGS	01100000	1996-03-17	13300	
USGS	01100000	1996-03-18	13400	
USGS	01100000	1996-03-19	12600	
USGS	01100000	1996-03-20	13200	
USGS	01100000	1996-03-21	16700	
USGS	01100000	1996-03-22	17800	
USGS	01100000	1996-03-23	17100	
USGS	01100000	1996-03-24	15800	
USGS	01100000	1996-03-25	13900	
USGS	01100000	1996-03-26	13100	
USGS	01100000	1996-03-27	13900	
USGS	01100000	1996-03-28	14800	
USGS	01100000	1996-03-29	14300	
USGS	01100000	1996-03-30	13100	
USGS	01100000	1996-03-31	12100	
USGS	01100000	1996-04-01	11400	
USGS	01100000	1996-04-02	11400	
USGS	01100000	1996-04-03	12600	
USGS	01100000	1996-04-04	13500	
USGS	01100000	1996-04-05	13000	
USGS	01100000	1996-04-06	12000	
USGS	01100000	1996-04-07	11100	
USGS	01100000	1996-04-08	11000	
USGS	01100000	1996-04-09	11500	
USGS	01100000	1996-04-10	12100	
USGS	01100000	1996-04-11	13400	
USGS	01100000	1996-04-12	14400	
USGS	01100000	1996-04-13	15400	
USGS	01100000	1996-04-14	16500	
USGS	01100000	1996-04-15	18900	
USGS	01100000	1996-04-16	21600	
USGS	01100000	1996-04-17	42900	
USGS	01100000	1996-04-18	52600	
USGS	01100000	1996-04-19	44800	
USGS	01100000	1996-04-20	39100	
USGS	01100000	1996-04-21	34900	
USGS	01100000	1996-04-22	32800	
USGS	01100000	1996-04-23	33900	
USGS	01100000	1996-04-24	35200	
USGS	01100000	1996-04-25	36300	
USGS	01100000	1996-04-26	35600	
USGS	01100000	1996-04-27	33300	
USGS	01100000	1996-04-28	30400	
USGS	01100000	1996-04-29	29500	
USGS	01100000	1996-04-30	28000	
USGS	01100000	1996-05-01	27500	
USGS	01100000	1996-05-02	31100	
USGS	01100000	1996-05-03	31800	
USGS	01100000	1996-05-04	30600	
USGS	01100000	1996-05-05	28100	
USGS	01100000	1996-05-06	26700	
USGS	01100000	1996-05-07	24800	
USGS	01100000	1996-05-08	22000	
USGS	01100000	1996-05-09	19500	
USGS	01100000	1996-05-10	18000	
USGS	01100000	1996-05-11	18900	
USGS	01100000	1996-05-12	25600	
USGS	01100000	1996-05-13	37600	
USGS	01100000	1996-05-14	39000	
USGS	01100000	1996-05-15	34100	
USGS	01100000	1996-05-16	27800	
USGS	01100000	1996-05-17	23800	
USGS	01100000	1996-05-18	21600	
USGS	01100000	1996-05-19	20000	
USGS	01100000	1996-05-20	19600	
